epoch,train_loss,train_loc_loss,train_cls_loss,val_loss,val_loc_loss,val_cls_loss,mAP50,mAP95,precision_avg,recall_avg,mAP95_bus,precision_bus,recall_bus,mAP95_car,precision_car,recall_car,mAP95_motorbike,precision_motorbike,recall_motorbike,mAP95_truck,precision_truck,recall_truck,learning_rate
68,0.23039044439792633,0.15114513039588928,0.07011879980564117,0.1553134149802265,0.09496585624431496,0.052594435581965235,0.9005194902420044,0.6636484861373901,0.34697489205983445,0.3638464474929797,0.6547629833221436,0.7315764427185059,0.6157219409942627,0.6525326371192932,0.7830457091331482,0.6525558829307556,0.5999964475631714,0.7402011156082153,0.8278602957725525,0.6684560179710388,0.6274347305297852,0.7870205044746399,1.0000000000000002e-06
69,0.2303006649017334,0.15120089054107666,0.06998106837272644,0.15510618897961148,0.0949613346315142,0.052404656561452954,0.9015015363693237,0.6648886799812317,0.3470904821773345,0.3641008293676013,0.6566600799560547,0.7318416833877563,0.6164664626121521,0.6545865535736084,0.7831591367721558,0.652647078037262,0.6005973815917969,0.7403202652931213,0.8283815383911133,0.6683761477470398,0.6282629370689392,0.7877860069274902,1.0000000000000002e-06
70,0.22975614666938782,0.15087124705314636,0.0697978064417839,0.15486386018012888,0.0947949382573811,0.05236556436588515,0.900538444519043,0.6639075875282288,0.34694760294890026,0.3638087912934337,0.6540302634239197,0.7312965989112854,0.61590576171875,0.6543976664543152,0.7822004556655884,0.6525245308876038,0.6002374291419983,0.7406184077262878,0.8279905915260315,0.6678808927536011,0.6278334856033325,0.7867653369903564,1.0000000000000002e-06
71,0.22985349595546722,0.15082961320877075,0.06992298364639282,0.15502102817617244,0.09494982670937012,0.052428173707492316,0.9001455903053284,0.6632469892501831,0.3467927852364445,0.36399749404381665,0.6537275910377502,0.7316091060638428,0.6142063736915588,0.6534450054168701,0.7816272974014282,0.652687132358551,0.5996306538581848,0.7403972148895264,0.8281209468841553,0.6683761477470398,0.6275267601013184,0.7879561185836792,1.0000000000000002e-06
72,0.2300509214401245,0.15099674463272095,0.06990386545658112,0.15480400388365362,0.0948006365059027,0.05219343026627356,0.9004822373390198,0.6629179120063782,0.34672571278251413,0.36415052620442245,0.653007447719574,0.7311220169067383,0.6161131262779236,0.6514291167259216,0.7813703417778015,0.6526366472244263,0.600042462348938,0.7397562861442566,0.8289027810096741,0.6680725812911987,0.6280175447463989,0.7882112860679626,1.0000000000000002e-06
73,0.2298736572265625,0.1509380042552948,0.06981046497821808,0.155105642863174,0.09493554127750112,0.052426199526039524,0.8997852206230164,0.6626695990562439,0.3466781041917007,0.3641184444834065,0.6528042554855347,0.7320958375930786,0.6147644519805908,0.6510138511657715,0.7803406715393066,0.652661919593811,0.600180983543396,0.7402412295341492,0.8268178105354309,0.6687436103820801,0.6283242702484131,0.7890618443489075,1.0000000000000002e-06
74,0.22937440872192383,0.1506495326757431,0.06966862827539444,0.15503642085328032,0.09492658579082631,0.05236513673591969,0.9011377096176147,0.6640262007713318,0.34697206214809573,0.3640331378748729,0.6552816033363342,0.7313094735145569,0.6157791614532471,0.6537346243858337,0.7829954028129578,0.652524471282959,0.5999690294265747,0.7402876019477844,0.8283815383911133,0.6681524515151978,0.6274347305297852,0.7882963418960571,1.0000000000000002e-06
75,0.2295067012310028,0.15059113502502441,0.06983780860900879,0.1550957725119235,0.09489367624272162,0.05251861041161551,0.900280237197876,0.6631053686141968,0.34683517816773796,0.3636768321681624,0.6544180512428284,0.7321824431419373,0.6142894625663757,0.6515316367149353,0.7812880277633667,0.652637779712677,0.6000902056694031,0.7406653761863708,0.8265572190284729,0.6681205034255981,0.6270359754562378,0.7877009510993958,1.0000000000000002e-06
76,0.2292841374874115,0.15064290165901184,0.06962372362613678,0.15475446308281884,0.09476468144957699,0.05233300316022403,0.9001496434211731,0.6631309986114502,0.34679032576817814,0.36421239865728205,0.6542325615882874,0.7311410307884216,0.6151747703552246,0.6519756317138672,0.7803577184677124,0.6525870561599731,0.600104808807373,0.741273045539856,0.8275997042655945,0.6688234806060791,0.6276187896728516,0.7896572351455688,1.0000000000000002e-06
77,0.22924795746803284,0.15066879987716675,0.06948219984769821,0.15455568148129023,0.0948262966390866,0.05219840047074788,0.9009426236152649,0.6632646322250366,0.3470674423329097,0.3643666293333304,0.6553159952163696,0.7310280799865723,0.6160959601402283,0.6506185531616211,0.7837936282157898,0.6525143980979919,0.600041925907135,0.7401896119117737,0.8291634321212769,0.668663740158081,0.6276187896728516,0.7894871234893799,1.0000000000000002e-06
78,0.22900643944740295,0.15042942762374878,0.06959620118141174,0.15522060220810904,0.09496049716401456,0.05245430439488211,0.9002767205238342,0.6638432741165161,0.34685171432424067,0.36387769061990993,0.6536712646484375,0.7320500612258911,0.6163850426673889,0.6532666087150574,0.7808069586753845,0.6525202989578247,0.6002678871154785,0.7412185668945312,0.8274693489074707,0.6680246591567993,0.6277414560317993,0.7877860069274902,1.0000000000000002e-06
79,0.22857394814491272,0.15020769834518433,0.06933499127626419,0.1550374067763784,0.09483933771279321,0.052472699767173225,0.9007479548454285,0.663956344127655,0.3468255707089062,0.36407742535470505,0.6547110676765442,0.7322279214859009,0.6151588559150696,0.653727650642395,0.7818363904953003,0.6526016592979431,0.6000264883041382,0.7401400208473206,0.8285118341445923,0.668280303478241,0.627956211566925,0.7878710627555847,1.0000000000000002e-06
80,0.22829598188400269,0.1500406563282013,0.06925474852323532,0.1547977357213177,0.09480928618516495,0.0523065339718292,0.8996110558509827,0.6631126999855042,0.3466236537088675,0.36410365380073956,0.6526766419410706,0.7312964200973511,0.6159052848815918,0.6525723934173584,0.7806031107902527,0.6523759961128235,0.6000841856002808,0.7399259209632874,0.8281209468841553,0.6683441996574402,0.6275574564933777,0.788806676864624,1.0000000000000002e-06
81,0.22811715304851532,0.14992986619472504,0.06911338865756989,0.15489342363912667,0.09479281695476219,0.052432113396587654,0.9000616073608398,0.6635645031929016,0.3468239620690774,0.3638414037491824,0.6545305252075195,0.7322114706039429,0.616631269454956,0.6508848667144775,0.7807984352111816,0.6525760293006897,0.6003491878509521,0.7408680319786072,0.8269481658935547,0.6679767370223999,0.6276801228523254,0.7881262302398682,1.0000000000000002e-06
82,0.22800350189208984,0.14977878332138062,0.06923829019069672,0.15496980009683922,0.09478788867370407,0.052392572331339565,0.9000802636146545,0.6632446050643921,0.34679648246909967,0.36378270489565195,0.6544103026390076,0.7324151396751404,0.6142649054527283,0.6518880128860474,0.7807263135910034,0.6525612473487854,0.6003732085227966,0.7407110929489136,0.8265572190284729,0.668136477470398,0.6275267601013184,0.7880411744117737,1.0000000000000002e-06
83,0.22785831987857819,0.1497844159603119,0.06911346316337585,0.155038197872354,0.09482386997386591,0.052460470361940896,0.9002727270126343,0.6636949777603149,0.3468472272415756,0.3636711066689209,0.654985785484314,0.7322547435760498,0.6163286566734314,0.6512107849121094,0.7812959551811218,0.6524710059165955,0.6002544164657593,0.7407564520835876,0.8259056806564331,0.668136477470398,0.6277108192443848,0.7876158952713013,1.0000000000000002e-06
84,0.22789864242076874,0.14978188276290894,0.06909650564193726,0.1548500878374968,0.09472843148370287,0.05242288813217363,0.900361180305481,0.6639214754104614,0.3468939472439161,0.36376980029251343,0.6562648415565491,0.7328543066978455,0.6155549883842468,0.6510117650032043,0.7822814583778381,0.6526344418525696,0.6003334522247314,0.7399022579193115,0.8260359764099121,0.6684080958366394,0.6275880932807922,0.7881262302398682,1.0000000000000002e-06
85,0.2279326319694519,0.14969399571418762,0.06907939910888672,0.15504089120163847,0.09479739995145087,0.05253107628937977,0.9002526998519897,0.6634073853492737,0.34683406651001947,0.364062168945935,0.6538499593734741,0.7323858737945557,0.6149984002113342,0.6523953676223755,0.7816756963729858,0.652661919593811,0.6003596782684326,0.7399752140045166,0.8277300000190735,0.6683921217918396,0.6280788779258728,0.7882963418960571,1.0000000000000002e-06
86,0.22764155268669128,0.14951258897781372,0.0691690593957901,0.15525190854695306,0.09491625683965968,0.0526042070184181,0.9009700417518616,0.6640360355377197,0.3469714436261568,0.364175233267127,0.6562246680259705,0.7324699759483337,0.6151833534240723,0.6522661447525024,0.7830122113227844,0.6523988246917725,0.6002679467201233,0.7400925755500793,0.8289027810096741,0.6681684851646423,0.6278641819953918,0.7884664535522461,1.0000000000000002e-06
87,0.2273550033569336,0.14955416321754456,0.06891828775405884,0.15507684514593723,0.09481034505723128,0.052486027743834165,0.9007366895675659,0.6635788083076477,0.34685295210984923,0.36410017758276325,0.6540970206260681,0.7324069142341614,0.6164172887802124,0.6513940095901489,0.7818968296051025,0.6523985862731934,0.5999916791915894,0.7405365705490112,0.8282512426376343,0.6677370667457581,0.627496063709259,0.7893170118331909,1.0000000000000002e-06
88,0.22780081629753113,0.14967989921569824,0.06912791728973389,0.15473421885451275,0.09475605356604305,0.05232873119747461,0.9011053442955017,0.6636614203453064,0.34692885353485947,0.36411615170768535,0.6547377109527588,0.7325623631477356,0.6151539087295532,0.652191698551178,0.782013475894928,0.6527040600776672,0.5999454259872437,0.7407678365707397,0.8285118341445923,0.6683921217918396,0.6283242702484131,0.7877009510993958,1.0000000000000002e-06
89,0.2268555909395218,0.14910322427749634,0.0687299519777298,0.1548744962731404,0.09481413973801171,0.0523382562087543,0.9001482725143433,0.6636781096458435,0.3468065097577931,0.36408003455732735,0.6551766991615295,0.7325231432914734,0.6148702502250671,0.6521422863006592,0.7811315655708313,0.6527413129806519,0.5998982787132263,0.7406809329986572,0.8275997042655945,0.6680406332015991,0.627342700958252,0.7896572351455688,1.0000000000000002e-06
90,0.22699972987174988,0.149187833070755,0.06883911788463593,0.15513474438617478,0.09480841090874885,0.052512347420204934,0.9011228084564209,0.663368284702301,0.347103535133589,0.36434072202983236,0.6529565453529358,0.732700765132904,0.6163423657417297,0.6514735221862793,0.7832094430923462,0.6526311039924622,0.6000589728355408,0.7409287691116333,0.8290330767631531,0.6683441996574402,0.6282016038894653,0.789146900177002,1.0000000000000002e-06
91,0.22735527157783508,0.1493208110332489,0.06909796595573425,0.15486998233332563,0.0948441240992119,0.052370278692957184,0.8992355465888977,0.6629878878593445,0.3464444566170202,0.36404069916505766,0.6525355577468872,0.7317386865615845,0.6159865856170654,0.6516908407211304,0.7792742252349854,0.6522711515426636,0.6002822518348694,0.7397280335426331,0.8273390531539917,0.6679447889328003,0.6278948783874512,0.789146900177002,1.0000000000000002e-06
92,0.2269957810640335,0.14911091327667236,0.06890234351158142,0.15506864316872696,0.0947182190729611,0.05258375206100407,0.9000673890113831,0.6633327603340149,0.34677968756834815,0.3641325977055157,0.6549955010414124,0.7331348061561584,0.614158034324646,0.651042640209198,0.7808154225349426,0.6525696516036987,0.6004384160041809,0.740414023399353,0.8269481658935547,0.6680725812911987,0.6287230253219604,0.7893170118331909,1.0000000000000002e-06
93,0.22644764184951782,0.14879462122917175,0.06881871819496155,0.1547856379800768,0.09469901381143883,0.052371629583301826,0.9003952145576477,0.6626228094100952,0.3467008531552307,0.3642732984638184,0.6534132957458496,0.7321339249610901,0.6162896752357483,0.6486543416976929,0.7812792062759399,0.6524495482444763,0.6002717018127441,0.7396064400672913,0.8286421895027161,0.6681524515151978,0.6276494860649109,0.7897422909736633,1.0000000000000002e-06
94,0.22652332484722137,0.1488601565361023,0.06875047087669373,0.15503422927055785,0.09478793649086312,0.05261738020092694,0.8986843824386597,0.6631079316139221,0.34651506751163946,0.3638587694048059,0.6525436639785767,0.7328219413757324,0.6158059239387512,0.651260256767273,0.779892086982727,0.6508333086967468,0.6003422141075134,0.7410529255867004,0.8279905915260315,0.667417585849762,0.6272506713867188,0.7882112860679626,1.0000000000000002e-06
95,0.22647617757320404,0.1488763988018036,0.06873027980327606,0.15470059671953543,0.09482454174934928,0.052266855070840064,0.8993505239486694,0.6643560528755188,0.34653601376429105,0.3639543236088172,0.6556025743484497,0.7333025336265564,0.6171150207519531,0.6514040231704712,0.7799691557884216,0.6525933146476746,0.6001170873641968,0.7396085262298584,0.8272087574005127,0.6680086851119995,0.6267598867416382,0.7896572351455688,1.0000000000000002e-06
96,0.2259332686662674,0.1484760046005249,0.06851929426193237,0.15498375547910803,0.09473615662375492,0.052491864550914334,0.8987223505973816,0.6630351543426514,0.3465512712656791,0.363768733125522,0.6540483236312866,0.7311270236968994,0.6156219840049744,0.6513432264328003,0.780832052230835,0.6509876251220703,0.6001607775688171,0.740429699420929,0.8274693489074707,0.6677051186561584,0.6271893382072449,0.7877860069274902,1.0000000000000002e-06
97,0.22629529237747192,0.1488802582025528,0.06850825250148773,0.15502959389739962,0.09474861221526985,0.052631672026950925,0.8988943099975586,0.6620005369186401,0.3468722481804084,0.36382306792149394,0.6511384844779968,0.7316896319389343,0.6147648692131042,0.6504091620445251,0.7804532647132874,0.6508263349533081,0.6003136038780212,0.743384838104248,0.8252540826797485,0.6675134301185608,0.6276494860649109,0.7901675701141357,1.0000000000000002e-06
98,0.2258625030517578,0.14849624037742615,0.06854153424501419,0.15491227138398297,0.0948115072366017,0.052471046739104965,0.9006387591362,0.662786066532135,0.34679523485486746,0.3641789851766994,0.651951789855957,0.7326279878616333,0.6153745651245117,0.6511898040771484,0.781039297580719,0.6523897051811218,0.5999177694320679,0.7410150766372681,0.8287724852561951,0.6679927110671997,0.6274347305297852,0.7892319560050964,1.0000000000000002e-06
99,0.22610707581043243,0.14853957295417786,0.06855745613574982,0.15478761827767784,0.09481346106796122,0.05225928744940615,0.9000735878944397,0.6634212136268616,0.3468571755874836,0.36413454080471075,0.6532754302024841,0.7322812080383301,0.6157815456390381,0.6523465514183044,0.780498206615448,0.652450680732727,0.5996609330177307,0.7422475814819336,0.8279905915260315,0.6680885553359985,0.6276801228523254,0.7893170118331909,1.0000000000000002e-06
100,0.22567808628082275,0.1483650803565979,0.06855632364749908,0.15475628758544352,0.09480126368910519,0.052373472879182044,0.8998006582260132,0.6632491946220398,0.3466886079246929,0.36406961120170506,0.6555802822113037,0.7329141497612,0.615746021270752,0.6487562656402588,0.7809878587722778,0.6523475646972656,0.6000522375106812,0.7401211261749268,0.8269481658935547,0.6678489446640015,0.6280175447463989,0.7897422909736633,1.0000000000000002e-06
101,0.2258143424987793,0.14851653575897217,0.06845791637897491,0.1551065051288747,0.09488147241410924,0.05248212069272995,0.8989679217338562,0.6630553007125854,0.3464146439067479,0.36401898009976735,0.6536074876785278,0.7317080497741699,0.616140604019165,0.650765061378479,0.78059983253479,0.6507263779640198,0.5998849868774414,0.740105926990509,0.8283815383911133,0.6674814820289612,0.6273120641708374,0.788976788520813,1.0000000000000002e-06
102,0.22547441720962524,0.14829367399215698,0.06838929653167725,0.15502892378995667,0.0947940827750448,0.052481007164538795,0.9007338285446167,0.6622917652130127,0.34678772479573333,0.3641173131104521,0.6527681350708008,0.7312871217727661,0.6157839894294739,0.6493277549743652,0.7816473245620728,0.6523470878601074,0.6003982424736023,0.7399091124534607,0.8282512426376343,0.6679927110671997,0.627802848815918,0.7888917326927185,1.0000000000000002e-06
103,0.22538894414901733,0.14833538234233856,0.06828851997852325,0.15463458735551408,0.09479582231881013,0.052172337394596924,0.9008972644805908,0.6629593372344971,0.3468565211469113,0.36416917960553324,0.6549690961837769,0.732617974281311,0.6147351264953613,0.6495151519775391,0.7824541330337524,0.6526489853858948,0.5998773574829102,0.7398717403411865,0.8282512426376343,0.6681524515151978,0.627802848815918,0.789146900177002,1.0000000000000002e-06
104,0.22547614574432373,0.14814594388008118,0.06847549229860306,0.15493272711981587,0.09474717469802543,0.05251079336253565,0.898129940032959,0.6614975929260254,0.3463043801904276,0.36358646530578315,0.6515712738037109,0.7300823926925659,0.6133397221565247,0.6509969234466553,0.7796832919120789,0.6508834958076477,0.5995824933052063,0.7402858138084412,0.8269481658935547,0.667497456073761,0.6265451908111572,0.7877009510993958,1.0000000000000002e-06
105,0.22508203983306885,0.14810700714588165,0.06823175400495529,0.1550442954497551,0.09478595152274887,0.0525394818231241,0.8994171023368835,0.6627084016799927,0.34653031688156,0.36351718005197775,0.6539673209190369,0.7317647337913513,0.6145780086517334,0.6505236625671387,0.781006932258606,0.6523366570472717,0.599663257598877,0.7392356991767883,0.8255147337913513,0.6676891446113586,0.6266372203826904,0.7882963418960571,1.0000000000000002e-06
106,0.22505143284797668,0.1478956639766693,0.06830105185508728,0.15487273715770067,0.09474527635681096,0.05235828637187161,0.8987389206886292,0.6635534763336182,0.34651694169501146,0.36350410773846903,0.6540060043334961,0.7317947745323181,0.6159952878952026,0.652417778968811,0.7800602912902832,0.650786817073822,0.600320041179657,0.7409684062004089,0.8252540826797485,0.6673376560211182,0.6269746422767639,0.7884664535522461,1.0000000000000002e-06
107,0.2248377501964569,0.14794385433197021,0.06817413866519928,0.1552544668761652,0.09487860182772821,0.05269232959444843,0.899986207485199,0.6640388369560242,0.34670658698928813,0.36400148954212574,0.655406653881073,0.7324257493019104,0.6171925067901611,0.6511304378509521,0.781075656414032,0.6523706912994385,0.6000957489013672,0.7401105761528015,0.8275997042655945,0.6680885553359985,0.6277721524238586,0.7885515093803406,1.0000000000000002e-06
108,0.2249980866909027,0.14798343181610107,0.0681161880493164,0.1550050136535915,0.0948092655014636,0.052569758591812045,0.8987686634063721,0.663164496421814,0.34651623309172586,0.36363498157791235,0.6548752784729004,0.732081413269043,0.6149283051490784,0.6507729291915894,0.7810733914375305,0.650964617729187,0.5999339818954468,0.7401578426361084,0.8257753252983093,0.6676891446113586,0.6274040937423706,0.7882112860679626,1.0000000000000002e-06
109,0.2247970998287201,0.14792956411838531,0.06811495125293732,0.15519215767063313,0.09475698344298263,0.05262383012406861,0.8990846276283264,0.6635594367980957,0.3466501835375597,0.363589801773996,0.654425323009491,0.7319365739822388,0.6155640482902527,0.6523118615150452,0.7814812064170837,0.6508390307426453,0.5997248888015747,0.741156280040741,0.8268178105354309,0.667273759841919,0.6263304948806763,0.7882963418960571,1.0000000000000002e-06
110,0.22475075721740723,0.14782005548477173,0.06813106685876846,0.15508902506597005,0.09478493657574724,0.05266726217163143,0.8984165191650391,0.6639963984489441,0.3463786101485811,0.3634452622376132,0.6570409536361694,0.732448935508728,0.6156007051467896,0.6508949995040894,0.780089259147644,0.6508482098579407,0.5995859503746033,0.7405054569244385,0.8252540826797485,0.6677690148353577,0.6266679167747498,0.7878710627555847,1.0000000000000002e-06
111,0.22467947006225586,0.14771679043769836,0.06814125180244446,0.1550898408489441,0.09472768409038658,0.05271741341966302,0.9001907706260681,0.6633162498474121,0.3467756606199042,0.3640836579422525,0.6556211113929749,0.73267662525177,0.6142404675483704,0.6507267355918884,0.7809714674949646,0.6527001261711121,0.6003326773643494,0.740200936794281,0.8279905915260315,0.6682643294334412,0.6270973086357117,0.7893170118331909,1.0000000000000002e-06
112,0.2243841290473938,0.1476067751646042,0.06805340945720673,0.15519885529777896,0.09495709591837072,0.05240126031993041,0.8997647762298584,0.6626564264297485,0.34642773192725074,0.3637208177801044,0.652851939201355,0.7317202687263489,0.6149003505706787,0.6511530876159668,0.7813828587532043,0.652250349521637,0.5995175838470459,0.7382710576057434,0.8286421895027161,0.6679128408432007,0.6263611316680908,0.7868503928184509,1.0000000000000002e-06
113,0.22461101412773132,0.1478092074394226,0.06799324601888657,0.1552244869630728,0.09486297206647361,0.05256596240979522,0.8992260694503784,0.6623231172561646,0.3464429163232641,0.3639540896824846,0.6549605131149292,0.7328276634216309,0.613644540309906,0.6478597521781921,0.780127763748169,0.6524646282196045,0.5994309186935425,0.7395200729370117,0.8275997042655945,0.6682643294334412,0.6275574564933777,0.7882112860679626,1.0000000000000002e-06
114,0.22410282492637634,0.14744359254837036,0.06779292970895767,0.15511828271755532,0.09474701556696821,0.05267022527865509,0.8997955918312073,0.6630253195762634,0.34667119487730014,0.3632070255859378,0.65367192029953,0.7331794500350952,0.615269660949707,0.6499803066253662,0.7810673713684082,0.6525043249130249,0.5994850397109985,0.7403127551078796,0.824081301689148,0.6678808927536011,0.6259930729866028,0.7877009510993958,1.0000000000000002e-06
115,0.22399422526359558,0.1472914069890976,0.06786947697401047,0.15512382928560028,0.09480703833387859,0.05254329813282881,0.9002299904823303,0.6629161834716797,0.3466482679589826,0.3639580237394285,0.6522434949874878,0.7328797578811646,0.6146801114082336,0.6518614292144775,0.7813525795936584,0.6524097919464111,0.5998297929763794,0.7395939230918884,0.8282512426376343,0.6677850484848022,0.6268212795257568,0.788806676864624,1.0000000000000002e-06
116,0.22356319427490234,0.14705345034599304,0.06780259311199188,0.15493397603728878,0.09469561078655186,0.05255560182146172,0.8994623422622681,0.6631569266319275,0.34653954683262594,0.36359405479154966,0.6540948152542114,0.732386589050293,0.6153976917266846,0.6507485508918762,0.7805103659629822,0.6522440314292908,0.5996667742729187,0.7398951649665833,0.8260359764099121,0.6679767370223999,0.6266985535621643,0.7880411744117737,1.0000000000000002e-06
117,0.22381216287612915,0.1472400724887848,0.0678631141781807,0.15507153677406596,0.09482381793100443,0.052516824440724814,0.9000161290168762,0.6633467078208923,0.34674517556941514,0.36369723247786784,0.6546724438667297,0.7320404052734375,0.6157282590866089,0.6509458422660828,0.7815877795219421,0.6526055335998535,0.5998392701148987,0.7399288415908813,0.8265572190284729,0.6679128408432007,0.6270666718482971,0.7880411744117737,1.0000000000000002e-06
118,0.22367772459983826,0.14732590317726135,0.06771363317966461,0.1550133201613355,0.09472460644458656,0.05254221529658161,0.8983404040336609,0.6626481413841248,0.34635117775221935,0.3635401071821493,0.6534823775291443,0.7317114472389221,0.6148178577423096,0.6505808234214783,0.7797479033470154,0.6508054733276367,0.5998532772064209,0.7404027581214905,0.8265572190284729,0.6675453782081604,0.6261771321296692,0.7880411744117737,1.0000000000000002e-06
119,0.22328755259513855,0.14708122611045837,0.06751134991645813,0.15505944993068924,0.09486569775574243,0.05243999933573737,0.8999348282814026,0.6614566445350647,0.3464664072827557,0.36402816409192096,0.6513491272926331,0.7313774228096008,0.6158981323242188,0.6472018361091614,0.7801408767700195,0.6524054408073425,0.5999968647956848,0.7391880750656128,0.8279905915260315,0.6678329706192017,0.6276801228523254,0.7887216210365295,1.0000000000000002e-06
120,0.22338393330574036,0.147047221660614,0.06755834817886353,0.1548907167431134,0.09472750794531694,0.05234400961381286,0.899863600730896,0.6624490022659302,0.34668869824676,0.3638626478290261,0.6508448719978333,0.7325336337089539,0.6155121922492981,0.6509053111076355,0.7811875939369202,0.6523534655570984,0.5995049476623535,0.7404636144638062,0.8274693489074707,0.6677690148353577,0.6272813677787781,0.7883813977241516,1.0000000000000002e-06
121,0.22354456782341003,0.14716073870658875,0.06764471530914307,0.15510861620084562,0.09472433433159073,0.05260111841915259,0.8984143137931824,0.6624799966812134,0.3463819178656608,0.36359558330741665,0.6511167287826538,0.7319678664207458,0.6153138875961304,0.651521623134613,0.7802776098251343,0.6507746577262878,0.5995720028877258,0.7404311299324036,0.8256450295448303,0.6677370667457581,0.6265758872032166,0.788806676864624,1.0000000000000002e-06
122,0.22320911288261414,0.14695113897323608,0.06754569709300995,0.15488899743823864,0.09465858540428218,0.05249752482371544,0.8984272480010986,0.6634863615036011,0.3463959300342495,0.3637645977055223,0.6553317308425903,0.7321348786354065,0.6158084273338318,0.6506704092025757,0.7807294726371765,0.6508491039276123,0.5997486114501953,0.7398402690887451,0.8269481658935547,0.6676731705665588,0.6269439458847046,0.7885515093803406,1.0000000000000002e-06
123,0.2234010249376297,0.14696437120437622,0.06772680580615997,0.15478758135838294,0.09481090151551944,0.05226128476101961,0.8993460536003113,0.663221001625061,0.3464976978401498,0.36358572469235584,0.6543887257575989,0.7322373986244202,0.6154433488845825,0.6508144736289978,0.7804160118103027,0.6522288918495178,0.599601686000824,0.739734947681427,0.8262965679168701,0.6676731705665588,0.6267598867416382,0.7879561185836792,1.0000000000000002e-06
124,0.22289496660232544,0.1467633843421936,0.06746216118335724,0.15506470514767207,0.09484507477105554,0.05252040989363371,0.8983097076416016,0.6629692912101746,0.346405068882614,0.36370716087800514,0.6537390351295471,0.7321769595146179,0.6158236265182495,0.6501376628875732,0.7818440794944763,0.6505398154258728,0.5993310809135437,0.739525556564331,0.8275997042655945,0.6672258377075195,0.6267905831336975,0.7880411744117737,1.0000000000000002e-06
125,0.22291670739650726,0.14669987559318542,0.06753142178058624,0.15493198873391792,0.09476999004385364,0.05261278124665147,0.8978280425071716,0.6628124713897705,0.34613457991835284,0.36359266734005313,0.6528239846229553,0.7323254942893982,0.6153117418289185,0.6507886052131653,0.7791565656661987,0.6507395505905151,0.5998497605323792,0.7393307089805603,0.8265572190284729,0.6673216819763184,0.6268212795257568,0.7880411744117737,1.0000000000000002e-06
126,0.22288382053375244,0.1467878222465515,0.06740798056125641,0.1548124437234295,0.09470983261047904,0.05235572687503117,0.8989782929420471,0.6618760228157043,0.346334344000385,0.3638702045793444,0.6508764624595642,0.7315077781677246,0.6158435940742493,0.6492762565612793,0.779635488986969,0.6523275375366211,0.5999592542648315,0.7387524843215942,0.8265572190284729,0.668136477470398,0.6270359754562378,0.7892319560050964,1.0000000000000002e-06
127,0.22255635261535645,0.14669182896614075,0.06730108708143234,0.1547405797598967,0.09467346076645068,0.05233039317735985,0.8981409072875977,0.6615114808082581,0.34628627378979926,0.36368632999454653,0.6529750227928162,0.7313019633293152,0.6142440438270569,0.6475247740745544,0.7811668515205383,0.6506336331367493,0.599609911441803,0.7388798594474792,0.8268178105354309,0.6675134301185608,0.6273733973503113,0.7877860069274902,1.0000000000000002e-06
128,0.22255587577819824,0.146530419588089,0.06740611046552658,0.1550684678020762,0.0947353068127561,0.05276322626133463,0.8997577428817749,0.6628216505050659,0.3465689827026719,0.36338503676549405,0.6522139310836792,0.7324134111404419,0.6154220104217529,0.6512371897697449,0.7799975872039795,0.652559220790863,0.5994856357574463,0.7405094504356384,0.8256450295448303,0.6677370667457581,0.6264225244522095,0.7872756719589233,1.0000000000000002e-06
129,0.22262145578861237,0.14647600054740906,0.06745365262031555,0.15530261831052267,0.09475639317907504,0.05272580054936124,0.8990999460220337,0.6621986031532288,0.34641097869795756,0.3636663929348363,0.6526541113853455,0.7318522930145264,0.6156880855560303,0.6486000418663025,0.7797929048538208,0.6521949768066406,0.5997225642204285,0.7395773530006409,0.8260359764099121,0.6677690148353577,0.6269746422767639,0.7885515093803406,1.0000000000000002e-06
130,0.22240900993347168,0.14640119671821594,0.06735923886299133,0.1545823645680698,0.09468667731801075,0.05207303405475261,0.8990781903266907,0.6622356176376343,0.3463394232058222,0.36356931222879896,0.6531291007995605,0.7317380309104919,0.6150038838386536,0.649071455001831,0.7795203328132629,0.6524034738540649,0.5992596745491028,0.7395318746566772,0.8248631954193115,0.6679128408432007,0.6273120641708374,0.7884664535522461,1.0000000000000002e-06
131,0.22247469425201416,0.14649707078933716,0.06736741960048676,0.15486259024534652,0.09470128345845351,0.05249117665104012,0.8981059789657593,0.6610782146453857,0.3462523075559656,0.3636458031694534,0.6496996879577637,0.7308024168014526,0.6155290007591248,0.6482816934585571,0.7791042327880859,0.6506177186965942,0.6000146865844727,0.7402818202972412,0.8264269232749939,0.66757732629776,0.6270359754562378,0.7881262302398682,1.0000000000000002e-06
132,0.22228467464447021,0.14634937047958374,0.06733532249927521,0.15487793921979506,0.09476271738756949,0.05245600184842722,0.8979530930519104,0.6617733836174011,0.3461948335965831,0.36340430989825695,0.6498982906341553,0.731304407119751,0.6159112453460693,0.6499795317649841,0.7795067429542542,0.6505613327026367,0.5998396873474121,0.7396509051322937,0.8248631954193115,0.6672258377075195,0.6271893382072449,0.7879561185836792,1.0000000000000002e-06
